-0.49 -0.749256 -1.96075 17.33 0.198058
-0.485 -0.758841 -1.87291 17.807 0.194287
-0.48 -0.767981 -1.7827 18.2713 0.19047
-0.475 -0.776664 -1.69021 18.7224 0.186608
-0.47 -0.78488 -1.5955 19.1596 0.182704
-0.465 -0.792616 -1.49864 19.5825 0.17876
-0.46 -0.799863 -1.3997 19.9904 0.174779
-0.455 -0.80661 -1.29876 20.383 0.170763
-0.45 -0.812847 -1.1959 20.7595 0.166714
-0.445 -0.818566 -1.0912 21.1196 0.162635
-0.44 -0.823756 -0.984733 21.4628 0.158529
-0.435 -0.82841 -0.876597 21.7886 0.154398
-0.43 -0.832519 -0.766877 22.0965 0.150246
-0.425 -0.836076 -0.655662 22.3863 0.146074
-0.42 -0.839074 -0.543045 22.6573 0.141886
-0.415 -0.841505 -0.429121 22.9093 0.137684
-0.41 -0.843363 -0.313984 23.142 0.133472
-0.405 -0.844643 -0.197734 23.3549 0.129252
-0.4 -0.845339 -0.0804688 23.5477 0.125026
-0.395 -0.845446 0.0377096 23.7202 0.120799
-0.39 -0.84496 0.156699 23.8721 0.116573
-0.385 -0.843878 0.276395 24.003 0.112351
-0.38 -0.842195 0.396694 24.1129 0.108135
-0.375 -0.83991 0.517489 24.2014 0.10393
-0.37 -0.83702 0.638672 24.2684 0.099737
-0.365 -0.833523 0.760137 24.3138 0.0955604
-0.36 -0.829418 0.881773 24.3373 0.0914028
-0.355 -0.824705 1.00347 24.3389 0.0872672
-0.35 -0.819383 1.12513 24.3185 0.0831568
-0.345 -0.813454 1.24662 24.2761 0.0790744
-0.34 -0.806918 1.36785 24.2115 0.0750232
-0.335 -0.799776 1.4887 24.1247 0.0710063
-0.33 -0.792031 1.60906 24.0159 0.0670265
-0.325 -0.783686 1.72882 23.8849 0.0630869
-0.32 -0.774744 1.84787 23.7319 0.0591906
-0.315 -0.765209 1.9661 23.557 0.0553405
-0.31 -0.755085 2.08341 23.3602 0.0515395
-0.305 -0.744377 2.19967 23.1416 0.0477906
-0.3 -0.73309 2.31479 22.9015 0.0440967
-0.295 -0.721231 2.42865 22.64 0.0404607
-0.29 -0.708806 2.54115 22.3572 0.0368853
-0.285 -0.695822 2.65219 22.0534 0.0333735
-0.28 -0.682287 2.76165 21.7289 0.029928
-0.275 -0.668208 2.86944 21.3839 0.0265516
-0.27 -0.653595 2.97546 21.0187 0.0232469
-0.265 -0.638457 3.0796 20.6336 0.0200165
-0.26 -0.622802 3.18176 20.229 0.0168631
