0 0.00990099 0.0151644 -0.00205048
0.0195312 0.00997802 0.0151662 0.0405602
0.0390625 0.010056 0.0151717 -0.00943337
0.0585938 0.0101348 0.0151808 -0.014196
0.078125 0.0102146 0.0151936 0.0153134
0.0976562 0.0102953 0.01521 0.0403493
0.117188 0.0103769 0.0152301 0.0272051
0.136719 0.0104596 0.0152538 0.00322533
0.15625 0.0105432 0.0152813 0.0221198
0.175781 0.0106279 0.0153124 0.0529273
0.195312 0.0107135 0.0153472 0.047183
0.214844 0.0108002 0.0153857 0.0405267
0.234375 0.0108879 0.015428 0.0148236
0.253906 0.0109768 0.015474 0.000654975
0.273438 0.0110667 0.0155238 4.77781e-05
0.292969 0.0111577 0.0155773 0.0332273
0.3125 0.0112498 0.0156347 0.00264716
0.332031 0.011343 0.0156959 0.0461887
0.351562 0.0114375 0.0157609 0.0352024
0.371094 0.0115331 0.0158298 0.0232196
0.390625 0.0116299 0.0159026 0.0246594
0.410156 0.0117279 0.0159793 0.00621853
0.429688 0.0118272 0.01606 0.00838083
0.449219 0.0119277 0.0161447 -0.0326003
0.46875 0.0120295 0.0162334 0.0243195
0.488281 0.0121326 0.0163262 0.0219521
0.507812 0.0122371 0.0164231 0.0121602
0.527344 0.0123428 0.0165242 -0.000187218
0.546875 0.01245 0.0166294 0.0303225
0.566406 0.0125586 0.0167389 0.0294604
0.585938 0.0126685 0.0168527 -0.00239899
0.605469 0.0127799 0.0169708 0.0259573
0.625 0.0128928 0.0170933 0.0218261
0.644531 0.0130072 0.0172203 0.0385091
0.664062 0.0131231 0.0173518 0.00692055
0.683594 0.0132406 0.0174878 -0.0203169
0.703125 0.0133596 0.0176285 0.026378
0.722656 0.0134802 0.0177739 -0.00548844
0.742188 0.0136025 0.017924 0.00884371
0.761719 0.0137264 0.018079 0.0289982
0.78125 0.0138521 0.0182389 -0.00890189
0.800781 0.0139794 0.0184038 0.0147842
0.820312 0.0141085 0.0185738 0.0100933
0.839844 0.0142394 0.018749 0.0295381
0.859375 0.0143721 0.0189294 0.0399231
0.878906 0.0145067 0.0191152 0.00942044
0.898438 0.0146432 0.0193065 0.0207515
0.917969 0.0147815 0.0195033 0.000747655
0.9375 0.0149219 0.0197057 0.0200664
0.957031 0.0150642 0.019914 0.0397592
0.976562 0.0152086 0.0201281 0.00247326
0.996094 0.0153551 0.0203483 0.0189143
1.01562 0.0155036 0.0205745 -0.00184929
1.03516 0.0156544 0.0208071 0.0139604
1.05469 0.0158073 0.021046 0.00151764
1.07422 0.0159624 0.0212915 0.00855538
1.09375 0.0161199 0.0215437 0.0115185
1.11328 0.0162797 0.0218026 0.0416489
1.13281 0.0164418 0.0220686 0.00589292
1.15234 0.0166064 0.0223417 -0.0155529
1.17188 0.0167734 0.0226222 0.0570921
1.19141 0.016943 0.0229101 0.0130521
1.21094 0.0171151 0.0232056 0.022513
1.23047 0.0172898 0.0235091 0.0100594
1.25 0.0174672 0.0238205 0.0247435
1.26953 0.0176474 0.0241402 0.0293633
1.28906 0.0178303 0.0244683 0.0409952
1.30859 0.0180161 0.0248051 0.0771116
1.32812 0.0182048 0.0251507 0.0341692
1.34766 0.0183964 0.0255054 0.00973565
1.36719 0.0185911 0.0258694 0.0149338
