0 0.00990099 -0.00205048 3.10369e+06
0.0195312 0.00997802 0.0405602 -8.93811e+06
0.0390625 0.010056 -0.00943337 1.03561e+07
0.0585938 0.0101348 -0.014196 -4.9349e+06
0.078125 0.0102146 0.0153134 3.71452e+06
0.0976562 0.0102953 0.0403493 -1.87534e+06
0.117188 0.0103769 0.0272051 -1.1195e+06
0.136719 0.0104596 0.00322533 1.47347e+06
0.15625 0.0105432 0.0221198 -2.61572e+06
0.175781 0.0106279 0.0529273 4.97376e+06
0.195312 0.0107135 0.047183 -1.48415e+07
0.214844 0.0108002 0.0405267 2.06922e+07
0.234375 0.0108879 0.0148236 -2.08815e+06
0.253906 0.0109768 0.000654975 -1.49499e+07
0.273438 0.0110667 4.77781e-05 8.27039e+06
0.292969 0.0111577 0.0332273 -3.12335e+06
0.3125 0.0112498 0.00264716 3.63558e+06
0.332031 0.011343 0.0461887 134776
0.351562 0.0114375 0.0352024 2.43133e+06
0.371094 0.0115331 0.0232196 -615822
0.390625 0.0116299 0.0246594 -5.65508e+06
0.410156 0.0117279 0.00621853 2.96579e+06
0.429688 0.0118272 0.00838083 -2.108e+06
0.449219 0.0119277 -0.0326003 -457406
0.46875 0.0120295 0.0243195 67667.9
0.488281 0.0121326 0.0219521 1.44618e+07
0.507812 0.0122371 0.0121602 -1.90949e+07
0.527344 0.0123428 -0.000187218 4.11987e+06
0.546875 0.01245 0.0303225 1.09062e+07
0.566406 0.0125586 0.0294604 -1.55037e+07
0.585938 0.0126685 -0.00239899 1.11845e+07
0.605469 0.0127799 0.0259573 -1.19613e+06
0.625 0.0128928 0.0218261 -5.83951e+06
0.644531 0.0130072 0.0385091 9.04415e+06
0.664062 0.0131231 0.00692055 -1.40737e+07
0.683594 0.0132406 -0.0203169 8.93528e+06
0.703125 0.0133596 0.026378 -7.0268e+06
0.722656 0.0134802 -0.00548844 1.17399e+07
0.742188 0.0136025 0.00884371 -6.11843e+06
0.761719 0.0137264 0.0289982 1.02093e+07
0.78125 0.0138521 -0.00890189 -1.27654e+07
0.800781 0.0139794 0.0147842 1.54688e+06
0.820312 0.0141085 0.0100933 -2.419e+06
0.839844 0.0142394 0.0295381 5.6627e+06
0.859375 0.0143721 0.0399231 -507908
0.878906 0.0145067 0.00942044 2.10563e+06
0.898438 0.0146432 0.0207515 -9.44399e+06
0.917969 0.0147815 0.000747655 1.16151e+07
0.9375 0.0149219 0.0200664 -9.0467e+06
0.957031 0.0150642 0.0397592 1.11273e+07
0.976562 0.0152086 0.00247326 -1.61762e+07
0.996094 0.0153551 0.0189143 1.43794e+07
1.01562 0.0155036 -0.00184929 -4.0551e+06
1.03516 0.0156544 0.0139604 -9.29763e+06
1.05469 0.0158073 0.00151764 1.72654e+07
1.07422 0.0159624 0.00855538 -1.23576e+07
1.09375 0.0161199 0.0115185 1.67028e+06
1.11328 0.0162797 0.0416489 -2.35932e+06
1.13281 0.0164418 0.00589292 7.4281e+06
1.15234 0.0166064 -0.0155529 -8.52847e+06
1.17188 0.0167734 0.0570921 6.08553e+06
1.19141 0.016943 0.0130521 7.05434e+06
1.21094 0.0171151 0.022513 -1.58255e+07
1.23047 0.0172898 0.0100594 4.42265e+06
1.25 0.0174672 0.0247435 1.07183e+07
1.26953 0.0176474 0.0293633 -8.83493e+06
1.28906 0.0178303 0.0409952 2.97143e+06
1.30859 0.0180161 0.0771116 -1.72385e+06
1.32812 0.0182048 0.0341692 -4.97906e+06
1.34766 0.0183964 0.00973565 9.96902e+06
1.36719 0.0185911 0.0149338 -8.79492e+06
