0 0.00990099 0.0141543 0.0234676 0.00996432
0.0195312 0.00997802 0.0394867 0.0229757 0.00867685
0.0390625 0.010056 -0.0385008 0.0223825 0.00759046
0.0585938 0.0101348 -0.102612 0.0216918 0.00670983
0.078125 0.0102146 -0.026258 0.0209083 0.00603301
0.0976562 0.0102953 0.0486392 0.0200381 0.00555189
0.117188 0.0103769 0.00837624 0.0190879 0.00525267
0.136719 0.0104596 0.0234892 0.0180658 0.00511673
0.15625 0.0105432 0.0469703 0.0169805 0.00512143
0.175781 0.0106279 0.0318289 0.0158413 0.00524118
0.195312 0.0107135 -0.00635471 0.0146586 0.00544849
0.214844 0.0108002 -0.0583033 0.0134429 0.00571504
0.234375 0.0108879 0.0913761 0.0122055 0.00601285
0.253906 0.0109768 -0.00238131 0.0109579 0.00631525
0.273438 0.0110667 0.021693 0.00971174 0.00659792
0.292969 0.0111577 -0.0795717 0.00847882 0.00683975
0.3125 0.0112498 0.0855225 0.00727088 0.00702352
0.332031 0.011343 0.0617052 0.00609948 0.00713651
0.351562 0.0114375 0.00673683 0.0049759 0.00717085
0.371094 0.0115331 -0.00470321 0.00391099 0.00712374
0.390625 0.0116299 -0.0159561 0.00291509 0.00699744
0.410156 0.0117279 -0.0336019 0.00199787 0.00679907
0.429688 0.0118272 -0.0130886 0.00116827 0.00654026
0.449219 0.0119277 -0.0208001 0.000434352 0.00623658
0.46875 0.0120295 -0.00171413 -0.000196726 0.00590687
0.488281 0.0121326 -0.0214827 -0.000718841 0.00557243
0.507812 0.0122371 0.0772614 -0.00112695 0.00525615
0.527344 0.0123428 -0.00264985 -0.00141717 0.00498152
0.546875 0.01245 -0.0637346 -0.00158677 0.00477166
0.566406 0.0125586 -0.0475243 -0.00163428 0.00464838
0.585938 0.0126685 0.0624984 -0.00155945 0.00463124
0.605469 0.0127799 0.0418969 -0.00136328 0.00473672
0.625 0.0128928 -0.00245457 -0.00104802 0.00497749
0.644531 0.0130072 0.00895654 -0.000617132 0.00536177
0.664062 0.0131231 0.00295465 -7.52648e-05 0.00589297
0.683594 0.0132406 -0.0518625 0.000571787 0.00656933
0.703125 0.0133596 0.0405762 0.00131715 0.00738387
0.722656 0.0134802 0.0329159 0.00215293 0.00832448
0.742188 0.0136025 0.11008 0.00307033 0.00937416
0.761719 0.0137264 0.00607755 0.00405967 0.0105115
0.78125 0.0138521 0.0151007 0.00511058 0.0117112
0.800781 0.0139794 0.0240863 0.00621204 0.012945
