0 0.997032 1.01014 0.896826
0.0117188 1.40113 1.00602 0.894815
0.0234375 1.15634 0.996454 0.88752
0.0351562 1.38031 0.981487 0.874967
0.046875 0.803627 0.961202 0.857212
0.0585938 1.09326 0.935708 0.83434
0.0703125 0.807671 0.905143 0.806465
0.0820312 0.867483 0.869673 0.773729
0.09375 0.654416 0.82949 0.736302
0.105469 1.10544 0.784812 0.694378
0.117188 0.726989 0.735882 0.648179
0.128906 0.573181 0.682963 0.597953
0.140625 0.387156 0.626343 0.543967
0.152344 0.276193 0.566329 0.486514
0.164062 0.60876 0.503247 0.425904
0.175781 0.604227 0.437437 0.362468
0.1875 -0.279391 0.369256 0.296552
0.199219 0.019038 0.299075 0.228519
0.210938 0.300045 0.227272 0.158743
0.222656 0.605702 0.154239 0.0876101
0.234375 -0.290566 0.0803689 0.0155149
0.246094 -0.711 0.00606366 -0.0571413
0.257812 -0.028911 -0.0682744 -0.129953
0.269531 0.0137274 -0.142242 -0.202512
0.28125 -0.362959 -0.21544 -0.27441
0.292969 -0.249131 -0.287469 -0.345243
0.304688 -0.539336 -0.357941 -0.41461
0.316406 -1.07348 -0.426474 -0.482117
0.328125 -0.638504 -0.492695 -0.547379
0.339844 -0.230543 -0.556246 -0.610023
0.351562 -0.554451 -0.616783 -0.66969
0.363281 -0.780555 -0.673977 -0.726036
0.375 -0.609488 -0.727519 -0.778734
0.386719 -0.778363 -0.777119 -0.827477
0.398438 -1.28597 -0.822507 -0.87198
0.410156 -0.98691 -0.863438 -0.91198
0.421875 -0.45798 -0.89969 -0.947239
0.433594 -0.754379 -0.931067 -0.977543
0.445312 -1.08396 -0.957398 -1.00271
0.457031 -0.894263 -0.978541 -1.02258
0.46875 -1.5905 -0.994381 -1.03703
0.480469 -1.08522 -1.00483 -1.04595
0.492188 -1.19154 -1.00984 -1.04929
0.503906 -1.05204 -1.00937 -1.04701
0.515625 -0.597419 -1.00344 -1.0391
0.527344 -1.17278 -0.992062 -1.02559
0.539062 -0.587446 -0.975312 -1.00654
0.550781 -0.790152 -0.953276 -0.982038
0.5625 -1.20834 -0.926075 -0.952207
0.574219 -1.09807 -0.893856 -0.917198
0.585938 -0.760195 -0.856792 -0.877189
0.597656 -0.584376 -0.815086 -0.832392
0.609375 -0.410147 -0.768962 -0.783041
0.621094 -1.08529 -0.718671 -0.729398
0.632812 -0.759625 -0.664486 -0.671751
0.644531 -0.567945 -0.6067 -0.610408
0.65625 -0.376267 -0.545626 -0.545701
0.667969 -0.45943 -0.481596 -0.47798
0.679688 -0.39127 -0.414955 -0.407612
0.691406 -0.740923 -0.346066 -0.334981
0.703125 0.250967 -0.275302 -0.260484
0.714844 -0.277271 -0.203045 -0.184526
0.726562 0.135242 -0.129688 -0.107526
0.738281 -0.143973 -0.055629 -0.0299046
0.75 -0.0459164 0.018732 0.0479107
0.761719 0.0221086 0.0929914 0.125492
0.773438 0.126535 0.166747 0.202412
0.785156 0.110173 0.239599 0.278247
0.796875 0.388016 0.311152 0.352577
0.808594 0.793311 0.38102 0.424993
0.820312 0.218277 0.448822 0.495095
0.832031 0.236178 0.514192 0.562495
0.84375 0.177942 0.576776 0.626821
0.855469 0.532391 0.636235 0.687716
0.867188 0.41363 0.692245 0.744843
0.878906 0.867675 0.744504 0.797888
0.890625 0.720821 0.792729 0.846557
0.902344 0.989181 0.836658 0.890579
0.914062 1.11959 0.876052 0.929713
0.925781 1.35369 0.9107 0.963742
0.9375 0.931654 0.940412 0.992478
0.949219 1.50658 0.965028 1.01576
0.960938 0.912682 0.984415 1.03347
0.972656 1.03687 0.998467 1.0455
0.984375 1.49189 1.00711 1.05179
0.996094 0.911818 1.01029 1.0523
1.00781 0.79273 1.008 1.04704
1.01953 0.930325 1.00025 1.03603
1.03125 1.1894 0.987072 1.01934
1.04297 0.924676 0.968549 0.997053
1.05469 0.494644 0.944777 0.969305
1.06641 1.03609 0.915885 0.936248
1.07812 1.36574 0.88203 0.898065
1.08984 0.287262 0.843395 0.854968
1.10156 0.975411 0.80019 0.807197
1.11328 0.374675 0.752648 0.755018
1.125 1.40386 0.701028 0.698719
1.13672 0.525715 0.645609 0.638612
1.14844 0.582758 0.586691 0.575028
1.16016 0.523929 0.524594 0.50832
1.17188 0.21898 0.459655 0.438855
1.18359 0.969807 0.392224 0.367016
1.19531 0.870043 0.322667 0.293198
1.20703 0.825241 0.251363 0.217805
1.21875 0.629064 0.178696 0.141253
1.23047 -0.247524 0.10506 0.0639596
1.24219 -0.275321 0.0308556 -0.0136515
1.25391 -0.485859 -0.0435163 -0.0911566
1.26562 -0.461246 -0.117652 -0.168133
1.27734 0.0804684 -0.191151 -0.244162
1.28906 -0.588836 -0.263614 -0.318829
1.30078 -0.447588 -0.334648 -0.391731
1.3125 -1.09728 -0.403868 -0.462472
1.32422 -0.684504 -0.4709 -0.53067
1.33594 -0.377544 -0.53538 -0.595958
1.34766 -1.32958 -0.596959 -0.657983
1.35938 -0.946831 -0.655303 -0.716415
1.37109 -1.25518 -0.710096 -0.770939
1.38281 -0.187526 -0.761041 -0.821266
1.39453 -1.16572 -0.807861 -0.867129
1.40625 -0.896653 -0.850304 -0.908283
1.41797 -0.881702 -0.888139 -0.944515
1.42969 -1.35585 -0.921161 -0.975633
1.44141 -0.884706 -0.949191 -1.00148
1.45312 -0.502157 -0.972077 -1.02191
1.46484 -0.94037 -0.989696 -1.03684
1.47656 -0.986352 -1.00195 -1.04618
1.48828 -1.2215 -1.00878 -1.0499
1.5 -1.22187 -1.01014 -1.04798
1.51172 -0.50587 -1.00602 -1.04044
1.52344 -0.753123 -0.996454 -1.02732
1.53516 -0.947832 -0.981487 -1.00871
1.54688 -1.36978 -0.961202 -0.984714
1.55859 -0.580191 -0.935708 -0.955464
1.57031 -0.630579 -0.905143 -0.921125
1.58203 -0.850775 -0.869673 -0.881887
1.59375 -0.345985 -0.82949 -0.837965
