3.82 1.57034 1.57034
3.84 1.59447 1.59447
3.86 1.61872 1.61872
3.88 1.64309 1.64309
3.9 1.66758 1.66758
3.92 1.69219 1.69219
3.94 1.71691 1.71691
3.96 1.74174 1.74174
3.98 1.76669 1.76669
4 1.79176 1.79176
4.02 1.81694 1.81694
4.04 1.84223 1.84223
4.06 1.86763 1.86763
4.08 1.89315 1.89315
4.1 1.91878 1.91878
4.12 1.94451 1.94451
4.14 1.97036 1.97036
4.16 1.99632 1.99632
4.18 2.02238 2.02238
4.2 2.04856 2.04856
4.22 2.07484 2.07484
4.24 2.10122 2.10122
4.26 2.12772 2.12772
4.28 2.15432 2.15432
4.3 2.18102 2.18102
4.32 2.20783 2.20783
4.34 2.23474 2.23474
4.36 2.26176 2.26176
4.38 2.28888 2.28888
4.4 2.3161 2.3161
4.42 2.34343 2.34343
4.44 2.37085 2.37085
4.46 2.39838 2.39838
4.48 2.42601 2.42601
4.5 2.45374 2.45374
4.52 2.48156 2.48156
4.54 2.50949 2.50949
4.56 2.53751 2.53751
4.58 2.56564 2.56564
4.6 2.59386 2.59386
4.62 2.62217 2.62217
4.64 2.65059 2.65059
4.66 2.6791 2.6791
4.68 2.7077 2.7077
4.7 2.73641 2.73641
4.72 2.7652 2.7652
4.74 2.79409 2.79409
4.76 2.82308 2.82308
4.78 2.85215 2.85215
4.8 2.88132 2.88132
4.82 2.91059 2.91059
4.84 2.93994 2.93994
4.86 2.96939 2.96939
4.88 2.99893 2.99893
4.9 3.02856 3.02856
4.92 3.05828 3.05828
4.94 3.08809 3.08809
4.96 3.11799 3.11799
4.98 3.14798 3.14798
5 3.17805 3.17805
5.02 3.20822 3.20822
5.04 3.23848 3.23848
5.06 3.26882 3.26882
5.08 3.29925 3.29925
5.1 3.32976 3.32976
5.12 3.36037 3.36037
5.14 3.39106 3.39106
5.16 3.42183 3.42183
5.18 3.45269 3.45269
5.2 3.48364 3.48364
5.22 3.51467 3.51467
5.24 3.54579 3.54579
5.26 3.57699 3.57699
5.28 3.60827 3.60827
5.3 3.63964 3.63964
5.32 3.67109 3.67109
5.34 3.70262 3.70262
5.36 3.73423 3.73423
5.38 3.76593 3.76593
5.4 3.79771 3.79771
5.42 3.82957 3.82957
5.44 3.86151 3.86151
5.46 3.89353 3.89353
5.48 3.92563 3.92563
5.5 3.95781 3.95781
5.52 3.99008 3.99008
5.54 4.02242 4.02242
5.56 4.05484 4.05484
5.58 4.08734 4.08734
5.6 4.11991 4.11991
5.62 4.15257 4.15257
5.64 4.1853 4.1853
5.66 4.21811 4.21811
5.68 4.251 4.251
5.7 4.28397 4.28397
5.72 4.31701 4.31701
5.74 4.35013 4.35013
5.76 4.38332 4.38332
5.78 4.41659 4.41659
5.8 4.44994 4.44994
5.82 4.48336 4.48336
5.84 4.51686 4.51686
5.86 4.55043 4.55043
5.88 4.58407 4.58407
5.9 4.61779 4.61779
5.92 4.65159 4.65159
5.94 4.68545 4.68545
5.96 4.71939 4.71939
5.98 4.75341 4.75341
6 4.78749 4.78749
