0 1 -0.5
0.00185861 0.999071 -0.499999
0.00364889 0.998176 -0.499997
0.00539759 0.997301 -0.499993
0.00712063 0.99644 -0.499987
0.00882766 0.995586 -0.499981
0.0105246 0.994738 -0.499972
0.0122151 0.993893 -0.499963
0.0139015 0.993049 -0.499952
0.0155852 0.992208 -0.499939
0.0172669 0.991367 -0.499925
0.0189474 0.990527 -0.49991
0.0206269 0.989687 -0.499894
0.0223056 0.988848 -0.499876
0.0239838 0.988009 -0.499856
0.0256613 0.987171 -0.499835
0.0273384 0.986332 -0.499813
0.029015 0.985495 -0.49979
0.0306912 0.984657 -0.499765
0.032367 0.983819 -0.499738
0.0340423 0.982982 -0.49971
0.0357173 0.982145 -0.499681
0.0373918 0.981308 -0.499651
0.0390659 0.980472 -0.499619
0.0407397 0.979636 -0.499585
0.042413 0.9788 -0.49955
0.0440859 0.977964 -0.499514
0.0457584 0.977129 -0.499477
0.0474305 0.976294 -0.499438
0.0491022 0.975459 -0.499397
0.0507735 0.974624 -0.499356
0.0524444 0.97379 -0.499313
0.0541149 0.972956 -0.499268
0.055785 0.972122 -0.499222
0.0574547 0.971288 -0.499175
0.0591239 0.970455 -0.499126
0.0607928 0.969622 -0.499076
0.0624612 0.96879 -0.499025
0.0641293 0.967957 -0.498972
0.065797 0.967125 -0.498918
0.0674642 0.966293 -0.498863
0.069131 0.965462 -0.498806
0.0707975 0.964631 -0.498747
0.0724635 0.9638 -0.498688
0.0741291 0.962969 -0.498627
0.0757943 0.962139 -0.498564
0.0774591 0.961309 -0.498501
0.0791235 0.96048 -0.498436
0.0807875 0.95965 -0.498369
0.0824511 0.958821 -0.498301
0.0841142 0.957992 -0.498232
0.085777 0.957164 -0.498162
0.0874393 0.956336 -0.49809
0.0891013 0.955508 -0.498017
0.0907628 0.954681 -0.497942
0.0924239 0.953854 -0.497866
0.0940846 0.953027 -0.497789
0.095745 0.952201 -0.49771
0.0974048 0.951375 -0.49763
0.0990643 0.950549 -0.497549
0.100723 0.949723 -0.497466
0.102382 0.948898 -0.497382
0.10404 0.948074 -0.497296
0.105698 0.947249 -0.49721
0.107356 0.946425 -0.497121
