0 1 0
0.115826 1.00001 0.000115826
0.226265 1.00003 0.00022482
0.333463 1.00006 0.000327995
0.438686 1.00009 0.000425603
0.542694 1.00014 0.000517453
0.645953 1.0002 0.000603103
0.748748 1.00027 0.000681978
0.851257 1.00034 0.000753456
0.953592 1.00042 0.000816912
1.05582 1.00051 0.000871757
1.15799 1.0006 0.000917462
1.26012 1.0007 0.000953576
1.36223 1.0008 0.000979734
1.46433 1.0009 0.00099567
1.56643 1.001 0.00100122
1.66852 1.0011 0.00099633
1.77062 1.0012 0.000981047
1.87272 1.0013 0.00095553
1.97482 1.0014 0.000920046
2.07692 1.00149 0.000874964
2.17902 1.00158 0.000820756
2.28111 1.00166 0.000757986
2.38321 1.00173 0.00068731
2.4853 1.0018 0.000609468
2.58739 1.00186 0.00052527
2.68947 1.0019 0.000435598
2.79154 1.00194 0.000341387
2.89362 1.00197 0.000243618
2.99568 1.00199 0.000143313
3.09774 1.002 4.15159e-05
3.1998 1.002 -6.07125e-05
3.30185 1.00199 -0.000162307
3.4039 1.00197 -0.000262211
3.50595 1.00194 -0.000359384
3.608 1.0019 -0.000452813
3.71005 1.00185 -0.000541528
3.8121 1.00179 -0.000624602
3.91415 1.00172 -0.000701172
4.01621 1.00164 -0.000770438
4.11826 1.00156 -0.000831679
4.22032 1.00147 -0.000884256
4.32238 1.00138 -0.000927619
4.42445 1.00128 -0.000961315
4.52652 1.00118 -0.000984993
4.62859 1.00108 -0.000998403
4.73065 1.00098 -0.00100141
4.83272 1.00088 -0.000993972
4.93479 1.00078 -0.000976176
5.03685 1.00068 -0.000948205
5.13891 1.00058 -0.000910352
5.24096 1.00049 -0.000863013
5.34301 1.00041 -0.000806684
5.44505 1.00033 -0.000741954
5.54707 1.00026 -0.000669498
5.64909 1.00019 -0.000590075
5.7511 1.00014 -0.000504512
5.85311 1.00009 -0.000413703
5.9551 1.00005 -0.000318594
6.05708 1.00002 -0.000220175
6.15905 1.00001 -0.000119469
6.26102 0.999999 -1.75249e-05
6.36298 1 8.45988e-05
6.46494 1.00002 0.000185841
6.5669 1.00004 0.000285151
6.66885 1.00007 0.000381496
6.77081 1.00012 0.000473877
6.87276 1.00017 0.000561333
6.97473 1.00023 0.000642956
7.07669 1.0003 0.000717897
7.17866 1.00038 0.000785375
7.28064 1.00046 0.000844687
