0.183932 0.269817 0.462568 0.713728 0.329979 -0.983545 -0.792547 1.0369 -0.160123 -0.862167 0.314811 -0.174736 -0.154687
0.186897 0.267051 0.462762 0.718015 0.327359 -0.985066 -0.79012 1.0377 -0.158751 -0.860044 0.315785 -0.177655 -0.157034
0.189859 0.264301 0.462949 0.722299 0.324705 -0.9866 -0.787655 1.03849 -0.15738 -0.857912 0.316751 -0.180574 -0.15937
0.192815 0.261567 0.463131 0.72658 0.322018 -0.988147 -0.785149 1.03926 -0.156011 -0.85577 0.317707 -0.183493 -0.161696
0.195767 0.258847 0.463307 0.730858 0.319298 -0.989705 -0.782604 1.04003 -0.154644 -0.853618 0.318654 -0.186413 -0.16401
0.198715 0.256142 0.463477 0.735131 0.316543 -0.991274 -0.78002 1.04079 -0.153278 -0.851458 0.319591 -0.189332 -0.166313
0.201658 0.253453 0.463641 0.7394 0.313755 -0.992853 -0.777396 1.04154 -0.151914 -0.849288 0.320518 -0.192252 -0.168604
0.204596 0.250778 0.4638 0.743665 0.310934 -0.994442 -0.774733 1.04228 -0.150551 -0.847109 0.321436 -0.195172 -0.170885
0.20753 0.248118 0.463953 0.747923 0.308078 -0.996041 -0.772031 1.04301 -0.14919 -0.844922 0.322344 -0.198091 -0.173153
0.210459 0.245472 0.464101 0.752176 0.305189 -0.997648 -0.76929 1.04374 -0.147831 -0.842725 0.323242 -0.201011 -0.175411
0.213383 0.242841 0.464245 0.756423 0.302265 -0.999264 -0.76651 1.04445 -0.146474 -0.840519 0.32413 -0.20393 -0.177656
0.216302 0.240224 0.464383 0.760663 0.299308 -1.00089 -0.763691 1.04515 -0.145118 -0.838305 0.325008 -0.20685 -0.17989
0.219217 0.237621 0.464516 0.764895 0.296317 -1.00252 -0.760833 1.04585 -0.143765 -0.836082 0.325876 -0.209769 -0.182111
0.222126 0.235033 0.464645 0.76912 0.293292 -1.00415 -0.757937 1.04654 -0.142413 -0.83385 0.326734 -0.212689 -0.184321
0.225031 0.232458 0.464769 0.773337 0.290232 -1.0058 -0.755002 1.04722 -0.141063 -0.831609 0.327582 -0.215608 -0.186518
0.227931 0.229897 0.464889 0.777546 0.287139 -1.00744 -0.752028 1.04789 -0.139715 -0.829361 0.328419 -0.218528 -0.188704
0.230827 0.22735 0.465004 0.781745 0.284012 -1.0091 -0.749016 1.04855 -0.138369 -0.827103 0.329246 -0.221447 -0.190877
0.233717 0.224817 0.465116 0.785934 0.28085 -1.01075 -0.745966 1.0492 -0.137025 -0.824838 0.330062 -0.224366 -0.193037
0.236602 0.222297 0.465223 0.790114 0.277655 -1.01241 -0.742878 1.04985 -0.135682 -0.822564 0.330868 -0.227285 -0.195185
0.239483 0.219791 0.465326 0.794283 0.274426 -1.01407 -0.739752 1.05049 -0.134342 -0.820282 0.331663 -0.230203 -0.197321
0.242359 0.217298 0.465425 0.798441 0.271163 -1.01574 -0.736588 1.05111 -0.133004 -0.817992 0.332447 -0.233122 -0.199443
0.245229 0.214818 0.465521 0.802588 0.267865 -1.01741 -0.733386 1.05173 -0.131668 -0.815694 0.333221 -0.23604 -0.201553
0.248095 0.212351 0.465613 0.806723 0.264534 -1.01907 -0.730147 1.05235 -0.130333 -0.813388 0.333984 -0.238958 -0.20365
0.250956 0.209896 0.465701 0.810846 0.26117 -1.02074 -0.72687 1.05295 -0.129001 -0.811074 0.334736 -0.241876 -0.205735
0.253812 0.207455 0.465786 0.814956 0.257771 -1.02241 -0.723556 1.05355 -0.127671 -0.808752 0.335477 -0.244794 -0.207806
0.256663 0.205026 0.465867 0.819053 0.254338 -1.02408 -0.720206 1.05413 -0.126343 -0.806423 0.336207 -0.247711 -0.209864
0.25951 0.20261 0.465945 0.823135 0.250872 -1.02575 -0.716818 1.05471 -0.125017 -0.804086 0.336926 -0.250628 -0.211909
0.262351 0.200206 0.46602 0.827204 0.247373 -1.02741 -0.713393 1.05529 -0.123693 -0.801741 0.337634 -0.253545 -0.213941
0.265187 0.197814 0.466092 0.831258 0.24384 -1.02907 -0.709932 1.05585 -0.122371 -0.799389 0.33833 -0.256462 -0.21596
0.268019 0.195434 0.466161 0.835297 0.240273 -1.03073 -0.706434 1.05641 -0.121051 -0.79703 0.339016 -0.259378 -0.217965
0.270845 0.193066 0.466227 0.839321 0.236673 -1.03239 -0.7029 1.05696 -0.119733 -0.794663 0.33969 -0.262293 -0.219957
0.273667 0.19071 0.466291 0.843329 0.23304 -1.03404 -0.699331 1.0575 -0.118418 -0.792289 0.340353 -0.265209 -0.221935
0.276484 0.188366 0.466351 0.84732 0.229374 -1.03569 -0.695725 1.05803 -0.117104 -0.789908 0.341004 -0.268124 -0.2239
0.279296 0.186033 0.466409 0.851294 0.225675 -1.03733 -0.692084 1.05856 -0.115793 -0.78752 0.341644 -0.271039 -0.225851
0.282103 0.183712 0.466464 0.855251 0.221942 -1.03896 -0.688407 1.05908 -0.114483 -0.785125 0.342272 -0.273953 -0.227789
0.284905 0.181402 0.466517 0.85919 0.218178 -1.04059 -0.684695 1.05959 -0.113176 -0.782722 0.342889 -0.276866 -0.229712
0.287703 0.179103 0.466568 0.863111 0.21438 -1.04221 -0.680948 1.06009 -0.111871 -0.780313 0.343494 -0.27978 -0.231623
0.290495 0.176815 0.466616 0.867013 0.21055 -1.04383 -0.677166 1.06059 -0.110568 -0.777898 0.344087 -0.282693 -0.233519
0.293283 0.174538 0.466662 0.870896 0.206687 -1.04543 -0.673349 1.06108 -0.109267 -0.775475 0.344669 -0.285605 -0.235402
0.296066 0.172272 0.466705 0.874759 0.202793 -1.04703 -0.669498 1.06156 -0.107968 -0.773046 0.345239 -0.288517 -0.23727
0.298845 0.170017 0.466747 0.878603 0.198866 -1.04862 -0.665613 1.06204 -0.106671 -0.77061 0.345797 -0.291428 -0.239125
0.301618 0.167772 0.466786 0.882426 0.194907 -1.0502 -0.661694 1.06251 -0.105377 -0.768168 0.346343 -0.294339 -0.240966
0.304387 0.165537 0.466824 0.886228 0.190917 -1.05176 -0.657741 1.06297 -0.104084 -0.765719 0.346877 -0.297249 -0.242793
0.307152 0.163313 0.46686 0.890009 0.186895 -1.05332 -0.653755 1.06342 -0.102794 -0.763264 0.347399 -0.300159 -0.244605
0.309912 0.161098 0.466893 0.893768 0.182842 -1.05487 -0.649735 1.06387 -0.101505 -0.760802 0.347909 -0.303068 -0.246404
0.312667 0.158894 0.466925 0.897505 0.178758 -1.0564 -0.645683 1.06431 -0.100219 -0.758335 0.348407 -0.305976 -0.248189
0.315417 0.156699 0.466956 0.901219 0.174642 -1.05792 -0.641598 1.06474 -0.0989345 -0.755861 0.348893 -0.308884 -0.249959
0.318163 0.154514 0.466984 0.904911 0.170496 -1.05943 -0.63748 1.06517 -0.0976521 -0.753381 0.349367 -0.311791 -0.251715
0.320905 0.152339 0.467011 0.908579 0.166319 -1.06092 -0.63333 1.06559 -0.0963718 -0.750895 0.349829 -0.314698 -0.253457
0.323642 0.150173 0.467037 0.912223 0.162112 -1.0624 -0.629149 1.06601 -0.0950936 -0.748403 0.350278 -0.317603 -0.255185
0.326375 0.148016 0.467061 0.915844 0.157874 -1.06386 -0.624935 1.06641 -0.0938173 -0.745906 0.350716 -0.320509 -0.256898
0.329103 0.145869 0.467084 0.919439 0.153607 -1.06531 -0.62069 1.06682 -0.092543 -0.743402 0.351141 -0.323413 -0.258598
0.331827 0.14373 0.467105 0.92301 0.14931 -1.06674 -0.616415 1.06721 -0.0912707 -0.740893 0.351553 -0.326317 -0.260282
0.334546 0.141601 0.467125 0.926555 0.144983 -1.06816 -0.612108 1.0676 -0.0900004 -0.738378 0.351953 -0.32922 -0.261953
0.337262 0.13948 0.467143 0.930074 0.140627 -1.06955 -0.607771 1.06798 -0.088732 -0.735857 0.352341 -0.332122 -0.263609
0.339973 0.137367 0.467161 0.933568 0.136243 -1.07094 -0.603403 1.06835 -0.0874655 -0.733331 0.352716 -0.335023 -0.265251
0.342679 0.135264 0.467177 0.937034 0.131829 -1.0723 -0.599006 1.06872 -0.086201 -0.730799 0.353079 -0.337924 -0.266878
0.345382 0.133168 0.467192 0.940474 0.127387 -1.07364 -0.594579 1.06909 -0.0849384 -0.728262 0.35343 -0.340824 -0.268491
0.34808 0.131081 0.467206 0.943887 0.122917 -1.07497 -0.590122 1.06944 -0.0836776 -0.72572 0.353767 -0.343723 -0.27009
0.350775 0.129002 0.467219 0.947272 0.118418 -1.07627 -0.585637 1.06979 -0.0824187 -0.723172 0.354092 -0.346621 -0.271674
0.353465 0.126931 0.467231 0.950628 0.113892 -1.07756 -0.581123 1.07014 -0.0811617 -0.720619 0.354405 -0.349518 -0.273243
0.356152 0.124867 0.467242 0.953957 0.109339 -1.07882 -0.57658 1.07048 -0.0799065 -0.718061 0.354705 -0.352415 -0.274798
0.358834 0.122812 0.467252 0.957256 0.104758 -1.08007 -0.57201 1.07081 -0.0786532 -0.715497 0.354992 -0.35531 -0.276339
0.361513 0.120764 0.467261 0.960527 0.100151 -1.08129 -0.567411 1.07113 -0.0774016 -0.712929 0.355266 -0.358205 -0.277865
0.364188 0.118723 0.467269 0.963768 0.0955166 -1.08249 -0.562786 1.07145 -0.0761518 -0.710355 0.355528 -0.361099 -0.279376
0.366858 0.11669 0.467277 0.966979 0.0908562 -1.08367 -0.558133 1.07177 -0.0749037 -0.707777 0.355777 -0.363992 -0.280873
0.369526 0.114664 0.467283 0.970161 0.0861699 -1.08482 -0.553453 1.07208 -0.0736574 -0.705194 0.356013 -0.366884 -0.282356
0.372189 0.112645 0.467289 0.973311 0.0814579 -1.08596 -0.548747 1.07238 -0.0724128 -0.702605 0.356236 -0.369775 -0.283824
0.374849 0.110633 0.467295 0.976431 0.0767206 -1.08706 -0.544015 1.07268 -0.0711699 -0.700012 0.356447 -0.372665 -0.285277
