-3 -0.999978 -0.999978
-2.98 -0.999975 -0.999975
-2.96 -0.999972 -0.999972
-2.94 -0.999968 -0.999968
-2.92 -0.999964 -0.999964
-2.9 -0.999959 -0.999959
-2.88 -0.999954 -0.999954
-2.86 -0.999948 -0.999948
-2.84 -0.999941 -0.999941
-2.82 -0.999933 -0.999933
-2.8 -0.999925 -0.999925
-2.78 -0.999916 -0.999916
-2.76 -0.999905 -0.999905
-2.74 -0.999893 -0.999893
-2.72 -0.99988 -0.99988
-2.7 -0.999866 -0.999866
-2.68 -0.999849 -0.999849
-2.66 -0.999831 -0.999831
-2.64 -0.999811 -0.999811
-2.62 -0.999789 -0.999789
-2.6 -0.999764 -0.999764
-2.58 -0.999736 -0.999736
-2.56 -0.999706 -0.999706
-2.54 -0.999672 -0.999672
-2.52 -0.999634 -0.999634
-2.5 -0.999593 -0.999593
-2.48 -0.999547 -0.999547
-2.46 -0.999497 -0.999497
-2.44 -0.999441 -0.999441
-2.42 -0.999379 -0.999379
-2.4 -0.999311 -0.999311
-2.38 -0.999237 -0.999237
-2.36 -0.999155 -0.999155
-2.34 -0.999064 -0.999064
-2.32 -0.998965 -0.998965
-2.3 -0.998857 -0.998857
-2.28 -0.998738 -0.998738
-2.26 -0.998607 -0.998607
-2.24 -0.998464 -0.998464
-2.22 -0.998308 -0.998308
-2.2 -0.998137 -0.998137
-2.18 -0.997951 -0.997951
-2.16 -0.997747 -0.997747
-2.14 -0.997525 -0.997525
-2.12 -0.997283 -0.997283
-2.1 -0.99702 -0.99702
-2.08 -0.996734 -0.996734
-2.06 -0.996423 -0.996423
-2.04 -0.996086 -0.996086
-2.02 -0.995719 -0.995719
-2 -0.995322 -0.995322
-1.98 -0.994892 -0.994892
-1.96 -0.994426 -0.994426
-1.94 -0.993922 -0.993922
-1.92 -0.993378 -0.993378
-1.9 -0.99279 -0.99279
-1.88 -0.992156 -0.992156
-1.86 -0.991472 -0.991472
-1.84 -0.990736 -0.990736
-1.82 -0.989943 -0.989943
-1.8 -0.98909 -0.98909
-1.78 -0.988174 -0.988174
-1.76 -0.98719 -0.98719
-1.74 -0.986135 -0.986135
-1.72 -0.985003 -0.985003
-1.7 -0.98379 -0.98379
-1.68 -0.982493 -0.982493
-1.66 -0.981105 -0.981105
-1.64 -0.979622 -0.979622
-1.62 -0.978038 -0.978038
-1.6 -0.976348 -0.976348
-1.58 -0.974547 -0.974547
-1.56 -0.972628 -0.972628
-1.54 -0.970586 -0.970586
-1.52 -0.968414 -0.968414
-1.5 -0.966105 -0.966105
-1.48 -0.963654 -0.963654
-1.46 -0.961054 -0.961054
-1.44 -0.958297 -0.958297
-1.42 -0.955376 -0.955376
-1.4 -0.952285 -0.952285
-1.38 -0.949016 -0.949016
-1.36 -0.945562 -0.945562
-1.34 -0.941914 -0.941914
-1.32 -0.938065 -0.938065
-1.3 -0.934008 -0.934008
