101 0.0158096
101.116 0.0159572
101.232 0.0161069
101.348 0.0162588
101.464 0.0164128
101.58 0.016569
101.696 0.0167274
101.812 0.0168881
101.928 0.0170511
102.044 0.0172166
102.16 0.0173844
102.276 0.0175547
102.392 0.0177275
102.508 0.0179028
102.624 0.0180808
102.74 0.0182615
102.856 0.0184448
102.972 0.018631
103.088 0.0188199
103.204 0.0190118
103.32 0.0192066
103.436 0.0194044
103.552 0.0196053
103.668 0.0198093
103.784 0.0200165
103.9 0.020227
104.016 0.0204408
104.132 0.020658
104.248 0.0208787
104.364 0.0211029
104.48 0.0213308
104.596 0.0215624
104.712 0.0217978
104.828 0.022037
104.944 0.0222802
105.06 0.0225275
105.176 0.0227788
105.292 0.0230345
105.408 0.0232944
105.524 0.0235587
105.64 0.0238276
105.756 0.0241011
105.872 0.0243793
105.988 0.0246624
106.104 0.0249505
106.22 0.0252436
106.336 0.0255418
106.452 0.0258454
106.568 0.0261545
106.684 0.0264691
106.8 0.0267894
106.916 0.0271156
107.032 0.0274477
107.148 0.027786
107.264 0.0281306
107.38 0.0284816
107.496 0.0288392
107.612 0.0292036
107.728 0.0295749
107.844 0.0299534
107.96 0.0303391
108.076 0.0307324
108.192 0.0311333
108.308 0.0315421
108.424 0.0319591
108.54 0.0323843
108.656 0.032818
108.772 0.0332606
108.888 0.0337121
109.004 0.0341729
109.12 0.0346431
109.236 0.0351232
109.352 0.0356132
109.468 0.0361136
109.584 0.0366246
109.7 0.0371465
109.816 0.0376796
109.932 0.0382242
110.048 0.0387808
110.164 0.0393495
110.28 0.0399308
110.396 0.0405251
110.512 0.0411328
110.628 0.0417542
110.744 0.0423898
110.86 0.0430399
110.976 0.0437051
111.092 0.0443858
111.208 0.0450826
111.324 0.0457958
111.44 0.0465261
111.556 0.0472739
111.672 0.0480399
111.788 0.0488246
111.904 0.0496287
112.02 0.0504528
112.136 0.0512975
112.252 0.0521635
112.368 0.0530517
112.484 0.0539627
112.6 0.0548973
112.716 0.0558563
112.832 0.0568406
112.948 0.0578512
113.064 0.0588888
113.18 0.0599546
113.296 0.0610495
113.412 0.0621746
113.528 0.063331
113.644 0.0645199
113.76 0.0657425
113.876 0.0670001
113.992 0.0682941
114.108 0.0696258
114.224 0.0709967
114.34 0.0724084
114.456 0.0738625
114.572 0.0753608
114.688 0.0769049
114.804 0.0784969
114.92 0.0801387
115.036 0.0818324
115.152 0.0835801
115.268 0.0853843
115.384 0.0872473
115.5 0.0891718
115.616 0.0911604
115.732 0.0932161
115.848 0.0953419
115.964 0.0975409
116.08 0.0998166
116.196 0.102173
116.312 0.104613
116.428 0.107141
116.544 0.109761
116.66 0.112479
116.776 0.115298
116.892 0.118224
117.008 0.121263
117.124 0.124419
117.24 0.1277
117.356 0.131111
117.472 0.134661
117.588 0.138356
117.704 0.142204
117.82 0.146214
117.936 0.150395
118.052 0.154757
118.168 0.15931
118.284 0.164066
118.4 0.169037
118.516 0.174236
118.632 0.179677
118.748 0.185375
118.864 0.191346
118.98 0.197608
119.096 0.20418
119.212 0.211083
119.328 0.218339
119.444 0.225972
119.56 0.234009
119.676 0.242479
119.792 0.251413
119.908 0.260844
120.024 0.27081
120.14 0.281353
120.256 0.292516
120.372 0.304349
120.488 0.316906
120.604 0.330246
120.72 0.344435
120.836 0.359545
120.952 0.375658
121.068 0.39286
121.184 0.411253
121.3 0.430946
121.416 0.452062
121.532 0.474739
121.648 0.499132
121.764 0.525414
121.88 0.55378
121.996 0.584452
122.112 0.617679
122.228 0.653745
122.344 0.692974
122.46 0.735732
122.576 0.782443
122.692 0.833589
122.808 0.889727
122.924 0.951499
123.04 1.01965
123.156 1.09503
123.272 1.17866
123.388 1.27169
123.504 1.37549
123.62 1.49166
123.736 1.62205
123.852 1.76886
123.968 1.93463
124.084 2.12235
124.2 2.33544
124.316 2.57787
124.432 2.85409
124.548 3.16901
124.664 3.52779
124.78 3.93553
124.896 4.39652
125.012 4.91317
125.128 5.48421
125.244 6.10227
125.36 6.75081
125.476 7.40127
125.592 8.01162
125.708 8.52877
125.824 8.89626
125.94 9.06716
126.056 9.01758
126.172 8.75459
126.288 8.31379
126.404 7.74814
126.52 7.11393
126.636 6.45993
126.752 5.8222
126.868 5.22364
126.984 4.67633
127.1 4.18456
127.216 3.74771
127.332 3.36236
127.448 3.02375
127.564 2.72668
127.68 2.46608
127.796 2.23723
127.912 2.03588
128.028 1.85833
128.144 1.70134
128.26 1.56213
128.376 1.43832
128.492 1.32787
128.608 1.22904
128.724 1.14035
128.84 1.06053
128.956 0.988478
129.072 0.923266
129.188 0.864087
129.304 0.810245
129.42 0.761137
129.536 0.716241
129.652 0.675102
129.768 0.637323
129.884 0.602558
130 0.570501
130.116 0.540884
130.232 0.513471
130.348 0.488053
130.464 0.464444
130.58 0.44248
130.696 0.422013
130.812 0.402914
130.928 0.385063
131.044 0.368358
131.16 0.352702
131.276 0.338011
131.392 0.324208
131.508 0.311224
131.624 0.298997
131.74 0.287468
131.856 0.276587
131.972 0.266306
132.088 0.256583
132.204 0.247377
132.32 0.238654
132.436 0.230381
132.552 0.222527
132.668 0.215064
132.784 0.207968
132.9 0.201215
133.016 0.194784
133.132 0.188653
133.248 0.182806
133.364 0.177225
133.48 0.171893
133.596 0.166798
133.712 0.161924
133.828 0.15726
133.944 0.152793
134.06 0.148512
134.176 0.144409
134.292 0.140472
134.408 0.136693
134.524 0.133064
134.64 0.129576
134.756 0.126224
134.872 0.122999
134.988 0.119896
135.104 0.116908
135.22 0.114031
135.336 0.111257
135.452 0.108583
135.568 0.106005
135.684 0.103516
135.8 0.101114
135.916 0.0987941
136.032 0.096553
136.148 0.0943869
136.264 0.0922928
136.38 0.0902673
136.496 0.0883075
136.612 0.0864107
136.728 0.0845742
136.844 0.0827954
136.96 0.081072
137.076 0.0794017
137.192 0.0777824
137.308 0.0762119
137.424 0.0746884
137.54 0.07321
137.656 0.071775
137.772 0.0703816
137.888 0.0690283
138.004 0.0677136
138.12 0.066436
138.236 0.0651941
138.352 0.0639867
138.468 0.0628124
138.584 0.06167
138.7 0.0605585
138.816 0.0594767
138.932 0.0584236
139.048 0.0573981
139.164 0.0563994
139.28 0.0554264
139.396 0.0544783
139.512 0.0535544
139.628 0.0526536
139.744 0.0517754
139.86 0.0509189
139.976 0.0500835
140.092 0.0492684
140.208 0.048473
140.324 0.0476967
140.44 0.0469389
140.556 0.0461989
140.672 0.0454763
140.788 0.0447705
140.904 0.0440809
141.02 0.0434072
141.136 0.0427487
141.252 0.0421051
141.368 0.0414759
141.484 0.0408607
141.6 0.040259
141.716 0.0396705
141.832 0.0390948
141.948 0.0385316
142.064 0.0379804
142.18 0.0374409
142.296 0.0369128
142.412 0.0363958
142.528 0.0358896
142.644 0.0353939
142.76 0.0349083
142.876 0.0344326
142.992 0.0339666
143.108 0.03351
143.224 0.0330625
143.34 0.0326239
143.456 0.032194
143.572 0.0317725
143.688 0.0313592
143.804 0.0309539
143.92 0.0305564
144.036 0.0301666
144.152 0.0297841
144.268 0.0294088
144.384 0.0290406
144.5 0.0286792
144.616 0.0283246
144.732 0.0279765
144.848 0.0276347
144.964 0.0272992
145.08 0.0269697
145.196 0.0266461
145.312 0.0263284
145.428 0.0260163
145.544 0.0257097
145.66 0.0254084
145.776 0.0251125
145.892 0.0248216
146.008 0.0245358
146.124 0.0242549
146.24 0.0239788
146.356 0.0237074
146.472 0.0234405
146.588 0.0231782
146.704 0.0229202
146.82 0.0226664
146.936 0.0224169
147.052 0.0221715
147.168 0.0219301
147.284 0.0216925
147.4 0.0214589
147.516 0.0212289
147.632 0.0210027
147.748 0.02078
147.864 0.0205609
147.98 0.0203452
148.096 0.0201329
148.212 0.0199239
148.328 0.0197181
148.444 0.0195155
148.56 0.019316
148.676 0.0191195
148.792 0.018926
148.908 0.0187355
149.024 0.0185478
149.14 0.0183629
149.256 0.0181807
149.372 0.0180013
149.488 0.0178245
149.604 0.0176503
149.72 0.0174786
149.836 0.0173094
149.952 0.0171426
150.068 0.0169783
150.184 0.0168163
150.3 0.0166566
150.416 0.0164992
150.532 0.016344
150.648 0.0161909
150.764 0.01604
150.88 0.0158913
150.996 0.0157445
151.112 0.0155998
151.228 0.0154571
151.344 0.0153163
151.46 0.0151774
151.576 0.0150405
151.692 0.0149053
151.808 0.014772
151.924 0.0146404
152.04 0.0145106
152.156 0.0143826
152.272 0.0142562
152.388 0.0141314
152.504 0.0140083
152.62 0.0138868
152.736 0.0137669
152.852 0.0136485
152.968 0.0135316
153.084 0.0134162
153.2 0.0133023
153.316 0.0131899
153.432 0.0130788
153.548 0.0129692
153.664 0.0128609
153.78 0.012754
153.896 0.0126484
154.012 0.0125441
154.128 0.0124411
154.244 0.0123393
154.36 0.0122388
154.476 0.0121396
154.592 0.0120415
154.708 0.0119446
154.824 0.0118489
154.94 0.0117543
155.056 0.0116608
155.172 0.0115685
155.288 0.0114772
155.404 0.011387
155.52 0.0112979
155.636 0.0112098
155.752 0.0111228
155.868 0.0110368
155.984 0.0109517
156.1 0.0108676
156.216 0.0107845
156.332 0.0107024
156.448 0.0106211
156.564 0.0105408
156.68 0.0104614
156.796 0.0103829
156.912 0.0103053
157.028 0.0102286
157.144 0.0101527
157.26 0.0100776
157.376 0.0100034
157.492 0.00992997
157.608 0.00985736
157.724 0.00978554
157.84 0.00971451
157.956 0.00964425
158.072 0.00957474
158.188 0.00950599
158.304 0.00943797
158.42 0.00937068
158.536 0.0093041
158.652 0.00923824
158.768 0.00917307
158.884 0.00910858
