7.4 0.00913555 -0.349452 0.0294242 0.00904654 -0.349294 0.0297231
7.5 0.00837928 -0.34315 0.0391935 0.00829627 -0.342985 0.0394932
7.6 0.00768425 -0.33679 0.0489018 0.00760686 -0.336618 0.0492018
7.7 0.00704565 -0.330386 0.0585357 0.00697354 -0.330207 0.0588358
7.8 0.00645904 -0.323948 0.0680826 0.00639187 -0.323764 0.0683823
7.9 0.00592029 -0.31749 0.0775306 0.00585775 -0.317301 0.0778295
8 0.00542561 -0.311021 0.0868684 0.0053674 -0.310827 0.0871663
8.1 0.00497148 -0.304551 0.0960855 0.00491733 -0.304353 0.096382
8.2 0.00455468 -0.29809 0.105172 0.00450432 -0.297888 0.105467
8.3 0.00417219 -0.291648 0.114119 0.00412538 -0.291442 0.114412
8.4 0.00382127 -0.28523 0.122918 0.00377777 -0.285021 0.123208
8.5 0.00349937 -0.278847 0.13156 0.00345896 -0.278635 0.131848
8.6 0.00320415 -0.272504 0.140039 0.00316662 -0.27229 0.140324
8.7 0.00293343 -0.266208 0.148348 0.00289859 -0.265992 0.14863
8.8 0.00268523 -0.259965 0.156481 0.0026529 -0.259747 0.15676
8.9 0.00245772 -0.253781 0.164432 0.00242772 -0.253562 0.164707
9 0.00224919 -0.247661 0.172196 0.00222138 -0.24744 0.172467
9.1 0.00205811 -0.241609 0.179769 0.00203232 -0.241388 0.180036
9.2 0.00188303 -0.23563 0.187146 0.00185912 -0.235408 0.187409
9.3 0.00172264 -0.229727 0.194325 0.00170049 -0.229505 0.194583
9.4 0.00157573 -0.223904 0.201301 0.00155521 -0.223682 0.201555
9.5 0.00144119 -0.218164 0.208073 0.00142218 -0.217942 0.208322
9.6 0.00131799 -0.21251 0.214637 0.00130039 -0.212288 0.214882
9.7 0.00120519 -0.206944 0.220993 0.0011889 -0.206723 0.221233
9.8 0.00110192 -0.201469 0.227139 0.00108685 -0.201249 0.227373
9.9 0.0010074 -0.196086 0.233074 0.000993459 -0.195866 0.233303
10 0.000920897 -0.190796 0.238796 0.000907999 -0.190578 0.23902
10.1 0.000841734 -0.185602 0.244306 0.000829807 -0.185385 0.244525
10.2 0.0007693 -0.180503 0.249604 0.000758275 -0.180288 0.249817
10.3 0.000703033 -0.175502 0.25469 0.000692842 -0.175289 0.254897
10.4 0.000642413 -0.170599 0.259564 0.000632996 -0.170387 0.259765
10.5 0.000586966 -0.165793 0.264227 0.000578265 -0.165584 0.264423
10.6 0.000536257 -0.161087 0.268681 0.000528219 -0.160879 0.26887
10.7 0.000489884 -0.156478 0.272926 0.000482462 -0.156272 0.273109
10.8 0.000447483 -0.151968 0.276964 0.000440629 -0.151765 0.277141
10.9 0.000408716 -0.147557 0.280796 0.00040239 -0.147356 0.280968
11 0.000373276 -0.143243 0.284426 0.000367437 -0.143044 0.284592
11.1 0.000340881 -0.139027 0.287854 0.000335494 -0.138831 0.288014
11.2 0.000311272 -0.134907 0.291083 0.000306302 -0.134714 0.291237
11.3 0.000284212 -0.130884 0.294116 0.000279628 -0.130693 0.294264
11.4 0.000259484 -0.126956 0.296955 0.000255257 -0.126768 0.297097
11.5 0.000236889 -0.123122 0.299603 0.000232992 -0.122937 0.299739
11.6 0.000216245 -0.119382 0.302063 0.000212653 -0.1192 0.302193
11.7 0.000197387 -0.115735 0.304337 0.000194075 -0.115555 0.304461
11.8 0.00018016 -0.112179 0.306429 0.000177108 -0.112002 0.306547
11.9 0.000164425 -0.108713 0.308342 0.000161612 -0.108539 0.308455
12 0.000150054 -0.105335 0.31008 0.000147461 -0.105165 0.310186
12.1 0.000136928 -0.102046 0.311645 0.00013454 -0.101878 0.311746
12.2 0.000124943 -0.0988425 0.313041 0.000122743 -0.0986776 0.313136
12.3 0.000113998 -0.0957241 0.314272 0.000111973 -0.0955622 0.314361
12.4 0.000104006 -0.0926893 0.315341 0.000102141 -0.0925304 0.315424
12.5 9.48821e-05 -0.0897365 0.316251 9.31663e-05 -0.0895806 0.316329
12.6 8.65538e-05 -0.0868643 0.317007 8.49748e-05 -0.0867114 0.31708
12.7 7.89517e-05 -0.0840713 0.317612 7.74986e-05 -0.0839214 0.317679
12.8 7.20133e-05 -0.0813559 0.318069 7.06758e-05 -0.081209 0.318131
12.9 6.56811e-05 -0.0787167 0.318383 6.44497e-05 -0.0785727 0.318439
13 5.99018e-05 -0.0761521 0.318556 5.87686e-05 -0.0760111 0.318608
13.1 5.46274e-05 -0.0736606 0.318594 5.3585e-05 -0.0735225 0.31864
13.2 4.98134e-05 -0.0712407 0.318499 4.88559e-05 -0.0711055 0.31854
13.3 4.5422e-05 -0.0688909 0.318275 4.45415e-05 -0.0687586 0.318311
13.4 4.14154e-05 -0.0666095 0.317926 4.06059e-05 -0.0664801 0.317957
13.5 3.776e-05 -0.0643952 0.317456 3.70159e-05 -0.0642686 0.317482
13.6 3.4425e-05 -0.0622464 0.316868 3.37415e-05 -0.0621226 0.31689
13.7 3.13836e-05 -0.0601615 0.316166 3.0755e-05 -0.0600405 0.316183
13.8 2.86097e-05 -0.0581391 0.315354 2.80314e-05 -0.0580209 0.315366
13.9 2.60793e-05 -0.0561777 0.314435 2.55477e-05 -0.0560622 0.314443
14 2.37717e-05 -0.0542759 0.313412 2.32828e-05 -0.054163 0.313416
14.1 2.16673e-05 -0.0524321 0.312291 2.12176e-05 -0.0523219 0.31229
14.2 1.97481e-05 -0.0506449 0.311073 1.93347e-05 -0.0505373 0.311068
14.3 1.79966e-05 -0.0489129 0.309762 1.76179e-05 -0.048808 0.309753
14.4 1.64009e-05 -0.0472348 0.308363 1.60528e-05 -0.0471323 0.30835
14.5 1.4946e-05 -0.045609 0.306878 1.46261e-05 -0.0455091 0.306861
14.6 1.36196e-05 -0.0440343 0.30531 1.33255e-05 -0.0439368 0.305289
14.7 1.24097e-05 -0.0425093 0.303663 1.214e-05 -0.0424142 0.303639
14.8 1.13079e-05 -0.0410326 0.30194 1.10594e-05 -0.04094 0.301912
14.9 1.0302e-05 -0.039603 0.300145 1.00746e-05 -0.0395127 0.300113
15 9.38562e-06 -0.0382192 0.29828 9.17707e-06 -0.0381312 0.298245
15.1 8.55142e-06 -0.03688 0.296349 8.35911e-06 -0.0367942 0.296311
15.2 7.79075e-06 -0.035584 0.294355 7.61373e-06 -0.0355005 0.294313
15.3 7.09645e-06 -0.0343301 0.2923 6.93451e-06 -0.0342488 0.292255
15.4 6.46388e-06 -0.0331171 0.290188 6.31562e-06 -0.0330379 0.29014
15.5 5.88758e-06 -0.0319439 0.288021 5.75171e-06 -0.0318668 0.28797
15.6 5.36196e-06 -0.0308092 0.285802 5.23794e-06 -0.0307342 0.285749
15.7 4.88388e-06 -0.029712 0.283535 4.76987e-06 -0.029639 0.283479
15.8 4.44767e-06 -0.0286512 0.281221 4.34344e-06 -0.0285802 0.281162
15.9 4.04966e-06 -0.0276257 0.278864 3.95499e-06 -0.0275566 0.278803
16 3.68734e-06 -0.0266345 0.276466 3.60113e-06 -0.0265673 0.276402
16.1 3.35789e-06 -0.0256765 0.274029 3.2788e-06 -0.0256112 0.273963
16.2 3.05733e-06 -0.0247508 0.271557 2.98521e-06 -0.0246873 0.271488
16.3 2.78425e-06 -0.0238564 0.26905 2.7178e-06 -0.0237946 0.268979
16.4 2.53536e-06 -0.0229923 0.266513 2.47425e-06 -0.0229322 0.266439
16.5 2.30834e-06 -0.0221576 0.263946 2.25245e-06 -0.0220992 0.263871
16.6 2.10173e-06 -0.0213514 0.261353 2.05045e-06 -0.0212947 0.261275
16.7 1.91429e-06 -0.0205728 0.258735 1.8665e-06 -0.0205178 0.258655
16.8 1.74313e-06 -0.019821 0.256094 1.69899e-06 -0.0197675 0.256013
16.9 1.58772e-06 -0.0190951 0.253434 1.54646e-06 -0.0190432 0.253351
17 1.44639e-06 -0.0183944 0.250755 1.40758e-06 -0.0183439 0.25067
17.1 1.317e-06 -0.0177179 0.248059 1.28112e-06 -0.0176689 0.247973
17.2 1.19873e-06 -0.017065 0.245349 1.16599e-06 -0.0170175 0.245261
17.3 1.09123e-06 -0.0164349 0.242626 1.06116e-06 -0.0163887 0.242537
17.4 9.93347e-07 -0.0158268 0.239892 9.65729e-07 -0.015782 0.239801
17.5 9.04158e-07 -0.0152401 0.237149 8.7885e-07 -0.0151967 0.237057
17.6 8.22624e-07 -0.0146741 0.234398 7.9976e-07 -0.0146319 0.234305
17.7 7.48553e-07 -0.014128 0.231641 7.27765e-07 -0.0140871 0.231547
17.8 6.80833e-07 -0.0136013 0.22888 6.62229e-07 -0.0135616 0.228785
17.9 6.19605e-07 -0.0130933 0.226116 6.02576e-07 -0.0130548 0.226019
18 5.63952e-07 -0.0126033 0.22335 5.48279e-07 -0.012566 0.223253
18.1 5.13966e-07 -0.0121309 0.220584 4.9886e-07 -0.0120947 0.220486
18.2 4.67672e-07 -0.0116753 0.21782 4.53881e-07 -0.0116402 0.217721
18.3 4.25164e-07 -0.0112361 0.215058 4.12945e-07 -0.0112021 0.214958
18.4 3.86969e-07 -0.0108127 0.2123 3.7569e-07 -0.0107797 0.2122
18.5 3.52314e-07 -0.0104045 0.209547 3.41786e-07 -0.0103726 0.209446
18.6 3.19485e-07 -0.0100111 0.2068 3.10932e-07 -0.00998016 0.206699
18.7 2.89666e-07 -0.00963194 0.204061 2.82856e-07 -0.00960196 0.203959
18.8 2.63489e-07 -0.00926653 0.20133 2.57307e-07 -0.00923749 0.201228
18.9 2.39602e-07 -0.00891443 0.198609 2.34059e-07 -0.00888629 0.198506
19 2.17055e-07 -0.00857516 0.195898 2.12906e-07 -0.00854791 0.195795
19.1 1.97222e-07 -0.00824829 0.193198 1.93659e-07 -0.0082219 0.193095
19.2 1.79718e-07 -0.00793339 0.190511 1.76148e-07 -0.00790784 0.190407
19.3 1.64093e-07 -0.00763005 0.187837 1.60215e-07 -0.00760531 0.187733
19.4 1.50233e-07 -0.00733786 0.185176 1.4572e-07 -0.00731391 0.185072
19.5 1.37335e-07 -0.00705644 0.182531 1.32532e-07 -0.00703326 0.182427
19.6 1.25342e-07 -0.00678542 0.179901 1.20535e-07 -0.00676298 0.179797
19.7 1.14192e-07 -0.00652442 0.177288 1.09621e-07 -0.0065027 0.177184
19.8 1.04541e-07 -0.0062731 0.174691 9.96929e-08 -0.00625208 0.174587
19.9 9.54291e-08 -0.00603112 0.172112 9.06615e-08 -0.00601078 0.172008
20 8.72092e-08 -0.00579814 0.169551 8.24461e-08 -0.00577847 0.169447
20.1 7.94783e-08 -0.00557385 0.167009 7.49734e-08 -0.00555482 0.166905
20.2 7.14463e-08 -0.00535795 0.164487 6.81762e-08 -0.00533954 0.164383
20.3 6.48146e-08 -0.00515012 0.161984 6.19938e-08 -0.00513231 0.16188
20.4 5.88409e-08 -0.00495009 0.159501 5.63706e-08 -0.00493287 0.159398
20.5 5.38401e-08 -0.00475757 0.15704 5.12563e-08 -0.00474091 0.156937
20.6 4.84202e-08 -0.0045723 0.154599 4.66048e-08 -0.00455619 0.154497
20.7 4.432e-08 -0.00439401 0.15218 4.23745e-08 -0.00437844 0.152078
20.8 4.01816e-08 -0.00422245 0.149784 3.85273e-08 -0.0042074 0.149682
20.9 3.64304e-08 -0.00405738 0.147409 3.50285e-08 -0.00404283 0.147308
21 3.36625e-08 -0.00389857 0.145057 3.18468e-08 -0.00388451 0.144956
21.1 3.08787e-08 -0.00374579 0.142728 2.89534e-08 -0.00373219 0.142628
21.2 2.75829e-08 -0.00359881 0.140423 2.63222e-08 -0.00358567 0.140323
21.3 2.45608e-08 -0.00345743 0.138141 2.39297e-08 -0.00344473 0.138041
21.4 2.29399e-08 -0.00332144 0.135883 2.17541e-08 -0.00330917 0.135784
21.5 2.02079e-08 -0.00319065 0.133648 1.97759e-08 -0.00317879 0.13355
21.6 1.77834e-08 -0.00306486 0.131438 1.79772e-08 -0.00305341 0.13134
21.7 1.61639e-08 -0.00294388 0.129252 1.63418e-08 -0.00293282 0.129155
21.8 1.51295e-08 -0.00282756 0.127091 1.48548e-08 -0.00281687 0.126994
21.9 1.32016e-08 -0.0027157 0.124954 1.35028e-08 -0.00270538 0.124858
22 1.23098e-08 -0.00260814 0.122842 1.22737e-08 -0.00259817 0.122746
22.1 1.15627e-08 -0.00250473 0.120754 1.11561e-08 -0.00249511 0.120659
22.2 1.0672e-08 -0.00240532 0.118692 1.01402e-08 -0.00239602 0.118597
22.3 9.52792e-09 -0.00230974 0.116654 9.21654e-09 -0.00230077 0.11656
22.4 8.84328e-09 -0.00221786 0.114641 8.37687e-09 -0.0022092 0.114548
22.5 8.11419e-09 -0.00212955 0.112653 7.61354e-09 -0.00212118 0.112562
22.6 7.11256e-09 -0.00204466 0.110691 6.91963e-09 -0.00203659 0.1106
22.7 6.56796e-09 -0.00196307 0.108753 6.28885e-09 -0.00195528 0.108663
22.8 5.96194e-09 -0.00188466 0.10684 5.71545e-09 -0.00187714 0.106751
22.9 5.74941e-09 -0.0018093 0.104953 5.19424e-09 -0.00180204 0.104864
23 4.82941e-09 -0.00173689 0.10309 4.72046e-09 -0.00172988 0.103002
23.1 4.55824e-09 -0.0016673 0.101252 4.28982e-09 -0.00166054 0.101164
23.2 4.45183e-09 -0.00160043 0.0994385 3.8984e-09 -0.00159391 0.099352
23.3 3.3091e-09 -0.00153619 0.0976501 3.54262e-09 -0.00152989 0.0975643
23.4 2.52553e-09 -0.00147446 0.0958863 3.21925e-09 -0.00146838 0.0958014
23.5 1.85544e-09 -0.00141515 0.094147 2.92535e-09 -0.00140929 0.094063
23.6 2.43028e-09 -0.00135818 0.0924323 2.65823e-09 -0.00135253 0.092349
23.7 1.20126e-09 -0.00130345 0.0907418 2.41546e-09 -0.001298 0.0906594
23.8 1.65117e-09 -0.00125088 0.0890756 2.19482e-09 -0.00124562 0.088994
23.9 1.27957e-09 -0.00120038 0.0874335 1.9943e-09 -0.0011953 0.0873528
24 2.15611e-09 -0.00115187 0.0858153 1.81206e-09 -0.00114698 0.0857354
24.1 2.3001e-09 -0.00110528 0.0842209 1.64646e-09 -0.00110057 0.0841419
24.2 2.97426e-09 -0.00106054 0.0826502 1.49596e-09 -0.00105599 0.0825721
24.3 2.3577e-09 -0.00101757 0.081103 1.35919e-09 -0.00101318 0.0810257
24.4 2.5408e-09 -0.000976306 0.0795791 1.23491e-09 -0.000972076 0.0795028
24.5 3.01174e-09 -0.000936679 0.0780784 1.12197e-09 -0.000932602 0.0780029
24.6 3.21588e-09 -0.000898628 0.0766007 1.01934e-09 -0.000894698 0.0765261
24.7 3.00695e-09 -0.000862093 0.0751458 9.2609e-10 -0.000858304 0.0750721
24.8 2.96165e-09 -0.000827013 0.0737136 8.41354e-10 -0.00082336 0.0736407
24.9 2.02024e-09 -0.000793333 0.0723037 7.64358e-10 -0.000789812 0.0722317
25 1.86211e-09 -0.000760997 0.0709162 6.94397e-10 -0.000757603 0.070845
25.1 2.20273e-09 -0.000729954 0.0695506 6.3083e-10 -0.000726683 0.0694803
25.2 2.00218e-09 -0.000700152 0.0682069 5.73073e-10 -0.000697 0.0681375
25.3 1.07105e-09 -0.000671545 0.0668848 5.20595e-10 -0.000668507 0.0668163
25.4 1.21069e-09 -0.000644084 0.0655841 4.72916e-10 -0.000641157 0.0655165
25.5 1.52076e-09 -0.000617726 0.0643047 4.29597e-10 -0.000614906 0.0642379
25.6 1.10485e-09 -0.000592426 0.0630462 3.90239e-10 -0.000589709 0.0629803
25.7 1.00042e-09 -0.000568143 0.0618086 3.54483e-10 -0.000565526 0.0617435
25.8 1.07511e-09 -0.000544838 0.0605914 3.21997e-10 -0.000542317 0.0605272
25.9 -1.54691e-10 -0.000522472 0.0593947 2.92484e-10 -0.000520043 0.0593313
26 -5.11065e-10 -0.000501008 0.058218 2.65673e-10 -0.000498668 0.0581555
26.1 -8.85187e-10 -0.00048041 0.0570612 2.41315e-10 -0.000478156 0.0569995
26.2 -1.11371e-09 -0.000460644 0.0559241 2.19188e-10 -0.000458473 0.0558632
26.3 -1.91517e-09 -0.000441677 0.0548064 1.99086e-10 -0.000439587 0.0547464
26.4 -8.54915e-10 -0.000423478 0.0537079 1.80825e-10 -0.000421465 0.0536487
26.5 -6.36272e-10 -0.000406017 0.0526283 1.64237e-10 -0.000404078 0.05257
26.6 -1.0995e-09 -0.000389263 0.0515675 1.49169e-10 -0.000387396 0.0515101
26.7 -1.42434e-09 -0.00037319 0.0505253 1.35481e-10 -0.000371391 0.0504686
26.8 -1.40549e-09 -0.000357769 0.0495013 1.23047e-10 -0.000356037 0.0494454
26.9 -6.41328e-10 -0.000342975 0.0484953 1.11753e-10 -0.000341308 0.0484403
27 -3.43789e-10 -0.000328783 0.0475072 1.01495e-10 -0.000327177 0.047453
27.1 3.70524e-10 -0.000315168 0.0465366 9.21762e-11 -0.000313623 0.0464832
27.2 2.38224e-10 -0.000302109 0.0455834 8.37122e-11 -0.000300621 0.0455308
27.3 8.39249e-10 -0.000289582 0.0446473 7.60244e-11 -0.00028815 0.0445955
27.4 9.86696e-10 -0.000277567 0.0437281 6.90417e-11 -0.000276188 0.043677
27.5 1.97891e-09 -0.000266042 0.0428255 6.26996e-11 -0.000264715 0.0427753
27.6 2.39751e-09 -0.000254988 0.0419394 5.69392e-11 -0.000253712 0.0418899
27.7 1.88869e-09 -0.000244387 0.0410694 5.17074e-11 -0.000243158 0.0410207
27.8 3.63241e-10 -0.00023422 0.0402155 4.69557e-11 -0.000233038 0.0401675
27.9 7.92626e-10 -0.00022447 0.0393772 4.26401e-11 -0.000223332 0.0393301
28 1.12865e-09 -0.00021512 0.0385545 3.87206e-11 -0.000214025 0.0385081
28.1 1.62743e-09 -0.000206153 0.0377471 3.5161e-11 -0.000205099 0.0377014
28.2 1.0382e-09 -0.000197555 0.0369547 3.19282e-11 -0.000196541 0.0369098
28.3 1.35974e-09 -0.000189311 0.0361772 2.89923e-11 -0.000188335 0.036133
28.4 9.88335e-10 -0.000181406 0.0354143 2.6326e-11 -0.000180466 0.0353708
28.5 1.30339e-09 -0.000173826 0.0346658 2.39046e-11 -0.000172922 0.034623
28.6 1.14047e-09 -0.000166558 0.0339315 2.17057e-11 -0.000165688 0.0338894
28.7 8.72383e-10 -0.00015959 0.0332111 1.97088e-11 -0.000158753 0.0331697
28.8 1.01325e-09 -0.000152909 0.0325045 1.78954e-11 -0.000152104 0.0324638
28.9 5.72892e-10 -0.000146505 0.0318114 1.62487e-11 -0.00014573 0.0317714
29 1.57454e-10 -0.000140365 0.0311316 1.47533e-11 -0.00013962 0.0310923
29.1 3.89474e-10 -0.000134479 0.030465 1.33953e-11 -0.000133762 0.0304263
29.2 7.6035e-10 -0.000128836 0.0298112 1.21623e-11 -0.000128147 0.0297733
29.3 2.17209e-10 -0.000123427 0.0291702 1.10425e-11 -0.000122764 0.0291329
29.4 1.17446e-10 -0.000118242 0.0285416 1.00258e-11 -0.000117605 0.028505
29.5 8.08039e-10 -0.000113272 0.0279253 9.10259e-12 -0.000112659 0.0278893
29.6 3.78467e-10 -0.000108508 0.0273211 8.26428e-12 -0.000107919 0.0272858
29.7 8.65144e-10 -0.000103943 0.0267288 7.50309e-12 -0.000103376 0.0266941
29.8 8.68949e-10 -9.95659e-05 0.0261482 6.81194e-12 -9.90212e-05 0.0261141
29.9 5.19668e-11 -9.53714e-05 0.0255791 6.18438e-12 -9.48479e-05 0.0255456
30 -4.42248e-10 -9.13514e-05 0.0250213 5.61457e-12 -9.08484e-05 0.0249885
30.1 6.83911e-10 -8.74991e-05 0.0244746 5.09721e-12 -8.70153e-05 0.0244424
30.2 5.12931e-10 -8.38072e-05 0.0239388 4.62747e-12 -8.33421e-05 0.0239072
30.3 -7.89485e-10 -8.02695e-05 0.0234138 4.20097e-12 -7.9822e-05 0.0233828
30.4 -3.9685e-10 -7.68792e-05 0.0228993 3.81374e-12 -7.64488e-05 0.0228689
30.5 5.35868e-10 -7.36309e-05 0.0223952 3.46217e-12 -7.32165e-05 0.0223653
30.6 8.67773e-10 -7.05181e-05 0.0219013 3.14297e-12 -7.01192e-05 0.021872
30.7 7.58227e-10 -6.75349e-05 0.0214174 2.85317e-12 -6.71514e-05 0.0213887
30.8 5.67996e-10 -6.46763e-05 0.0209433 2.59007e-12 -6.43077e-05 0.0209151
30.9 -3.91671e-10 -6.19373e-05 0.0204789 2.3512e-12 -6.15831e-05 0.0204513
31 -1.93392e-10 -5.93134e-05 0.020024 2.13434e-12 -5.89726e-05 0.0199969
31.1 -2.22484e-10 -5.67987e-05 0.0195784 1.93746e-12 -5.64715e-05 0.0195519
31.2 -7.86702e-11 -5.43898e-05 0.019142 1.75872e-12 -5.40752e-05 0.019116
